1401,0
1399,0
1398,0
1401,0
1402,0
1412,0
1415,0
1418,0
1415,0
1419,0
1423,0
1424,0
1430,0
1434,0
1436,0
1440,0
1439,0
1440,0
1439,0
1439,0
1445,0
1446,0
1447,0
1449,0
1449,0
1453,0
1454,0
1454,0
1454,0
1459,0
1463,0
1470,0
1461,0
1461,0
1471,0
1475,0
1477,0
1479,0
1483,0
1485,0
1489,0
1492,0
1492,0
1492,0
1495,0
1494,0
1495,0
1501,0
1503,0
1505,0
1506,0
1510,0
1509,0
1513,0
1517,0
1518,0
1521,0
1521,0
1525,0
1527,0
1528,0
1529,0
1529,0
1531,0
1533,0
1532,0
1533,0
1537,0
1536,0
1535,0
1538,0
1538,0
1539,0
1537,0
1546,0
1548,0
1554,0
1556,0
1559,0
1560,0
1564,0
1563,0
1564,0
1571,0
1575,0
1576,0
1580,0
1581,0
1580,0
1580,0
1583,0
1583,0
1579,0
1580,0
1582,0
1585,0
1587,0
1590,0
1597,0
1598,0
1601,0
1602,0
1603,0
1610,0
1612,0
1613,0
1617,0
1621,0
1623,0
1625,0
1628,0
1628,0
1633,0
1639,0
1644,0
1649,0
1650,0
1655,0
1656,0
1657,0
1663,0
1671,0
1678,0
1681,0
1682,0
1683,0
1685,0
1687,0
1690,0
1693,0
1700,0
1704,0
1705,0
1718,0
1729,0
1730,0
1731,0
1733,0
1741,0
1743,0
1746,0
1744,0
1746,0
1750,0
1761,0
1763,4095
1770,4095
1775,4095
1781,4095
1788,4095
1792,4095
1792,4095
1795,4095
1799,4095
1801,4095
1810,4095
1814,4095
1819,4095
1821,4095
1823,4095
1824,4095
1826,4095
1825,4095
1832,4095
1832,4095
1839,4095
1843,4095
1854,4095
1860,4095
1866,4095
1865,4095
1862,4095
1866,4095
1868,4095
1875,4095
1886,4095
1887,4095
1891,4095
1897,4095
1902,4095
1909,4095
1909,4095
1914,4095
1917,4095
1921,4095
1930,4095
1936,4095
1937,4095
1939,4095
1950,4095
1952,4095
1951,4095
1958,4095
1967,4095
1970,4095
1974,4095
1983,4095
1987,4095
1994,4095
2003,4095
2005,4095
2009,4095
2015,4095
2016,4095
2017,4095
2023,4095
2022,4095
2022,4095
2024,4095
2029,4095
2032,4095
2037,4095
2039,4095
2040,4095
2044,4095
2043,4095
2047,4095
2051,4095
2050,4095
2057,4095
2055,4095
2055,4095
2065,4095
2063,4095
2068,4095
2072,4095
2071,4095
2072,4095
2071,4095
2073,4095
2073,4095
2073,4095
2075,4095
2077,4095
2082,4095
2087,4095
2091,4095
2093,4095
2097,4095
2098,4095
2099,4095
2099,4095
2103,4095
2103,4095
2104,4095
2106,4095
2107,4095
2111,4095
2113,4095
2114,4095
2113,4095
2112,4095
2119,4095
2128,4095
2128,4095
2131,4095
2131,4095
2134,4095
2134,4095
2139,4095
2135,4095
2133,4095
2138,4095
2140,4095
2141,4095
2143,4095
2146,4095
2147,4095
2148,4095
2146,4095
2144,4095
2145,4095
2151,4095
2153,4095
2156,4095
2154,4095
2158,4095
2159,4095
2159,4095
2156,4095
2152,4095
2153,4095
2157,4095
2159,4095
2159,4095
2157,4095
2160,4095
2160,4095
2160,4095
2162,4095
2160,4095
2163,4095
2168,4095
2172,4095
2172,4095
2173,4095
2174,4095
2172,4095
2173,4095
2171,4095
2165,4095
2170,4095
2174,4095
2178,4095
2179,4095
2178,4095
2178,4095
2177,4095
2179,4095
2178,4095
2175,4095
2176,4095
2182,4095
2184,4095
2184,4095
2183,4095
2184,4095
2182,4095
2180,4095
2177,4095
2170,4095
2175,4095
2181,4095
2181,4095
2181,4095
2182,4095
2181,4095
2182,4095
2183,4095
2181,4095
2178,4095
2180,4095
2185,4095
2187,4095
2187,4095
2187,4095
2185,4095
2182,4095
2181,4095
2178,4095
2173,4095
2179,4095
2184,4095
2184,4095
2185,4095
2183,4095
2187,4095
2186,4095
2185,4095
2183,4095
2179,4095
2183,4095
2187,4095
2189,4095
2188,4095
2186,4095
2185,4095
2184,4095
2184,4095
2178,4095
2175,4095
2182,4095
2185,4095
2185,4095
2186,4095
2190,4095
2192,4095
2191,4095
2190,4095
2184,4095
2182,4095
2188,4095
2193,4095
2192,4095
2191,4095
2191,4095
2190,4095
2188,4095
2187,4095
2183,4095
2181,4095
2186,4095
2190,4095
2190,4095
2193,4095
2194,4095
2194,4095
2190,4095
2190,4095
2186,4095
2183,4095
2190,4095
2192,4095
2190,4095
2190,4095
2189,4095
2189,4095
2188,4095
2187,4095
2181,4095
2179,4095
2186,4095
2189,4095
2192,4095
2193,4095
2193,4095
2194,4095
2192,4095
2192,4095
2186,4095
2184,4095
2189,4095
2188,4095
2187,4095
2188,4095
2188,4095
2189,4095
2187,4095
2186,4095
2179,4095
2178,4095
2187,4095
2190,4095
2188,4095
2190,4095
2191,4095
2192,4095
2192,4095
2191,4095
2185,4095
2182,4095
2187,4095
2189,4095
2187,4095
2188,4095
2187,4095
2187,4095
2186,4095
2185,4095
2178,4095
2180,4095
2190,4095
2191,4095
2192,4095
2190,4095
2189,4095
2193,4095
2190,4095
2189,4095
2181,4095
2178,4095
2184,4095
2186,4095
2186,4095
2187,4095
2186,4095
2189,4095
2187,4095
2185,4095
2182,4095
2182,4095
2188,4095
2191,4095
2192,4095
2191,4095
2190,4095
2191,4095
2188,4095
2187,4095
2179,4095
2178,4095
2183,4095
2186,4095
2187,4095
2187,4095
2187,4095
2187,4095
2186,4095
2188,4095
2182,4095
2182,4095
2188,4095
2191,4095
2192,4095
2193,4095
2192,4095
2191,4095
2188,4095
2185,4095
2178,4095
2179,4095
2185,4095
2186,4095
2187,4095
2188,4095
2189,4095
2191,4095
2191,4095
2188,4095
2182,4095
2183,4095
2188,4095
2191,4095
2191,4095
2191,4095
2189,4095
2188,4095
2186,4095
2183,4095
2178,4095
2179,4095
2185,4095
2187,4095
2186,4095
2187,4095
2188,4095
2190,4095
2189,4095
2186,4095
2185,4095
2183,4095
2189,4095
2190,4095
2191,4095
2189,4095
2188,4095
2187,4095
2185,4095
2181,4095
2177,4095
2179,4095
2184,4095
2186,4095
2189,4095
2189,4095
2193,4095
2191,4095
2189,4095
2185,4095
2180,4095
2183,4095
2188,4095
2190,4095
2188,4095
2187,4095
2187,4095
2185,4095
2183,4095
2180,4095
2173,4095
2177,4095
2182,4095
2183,4095
2186,4095
2188,4095
2189,4095
2190,4095
2187,4095
2183,4095
2179,4095
2182,4095
2186,4095
2186,4095
2184,4095
2184,4095
2185,4095
2183,4095
2183,4095
2178,4095
2173,4095
2176,4095
2184,4095
2188,4095
2187,4095
2187,4095
2188,4095
2188,4095
2187,4095
2181,4095
2177,4095
2181,4095
2185,4095
2184,4095
2183,4095
2183,4095
2182,4095
2183,4095
2182,4095
2176,4095
2171,4095
2176,4095
2185,4095
2186,4095
2187,4095
2187,4095
2186,4095
2186,4095
2185,4095
2179,4095
2175,4095
2178,4095
2182,4095
2182,4095
2182,4095
2182,4095
2182,4095
2182,4095
2183,4095
2175,4095
2172,4095
2182,4095
2186,4095
2185,4095
2186,4095
2186,4095
2185,4095
2186,4095
2185,4095
2177,4095
2171,4095
2175,4095
2181,4095
2183,4095
2182,4095
2182,4095
2183,4095
2183,4095
2182,4095
2177,4095
2175,4095
2183,4095
2187,4095
2188,4095
2188,4095
2188,4095
2188,4095
2187,4095
2187,4095
2177,4095
2173,4095
2180,4095
2183,4095
2183,4095
2184,4095
2183,4095
2182,4095
2182,4095
2186,4095
2183,4095
2178,4095
2184,4095
2187,4095
2187,4095
2189,4095
2189,4095
2188,4095
2186,4095
2184,4095
2176,4095
2172,4095
2179,4095
2182,4095
2183,4095
2185,4095
2184,4095
2183,4095
2187,4095
2188,4095
2179,4095
2177,4095
2185,4095
2186,4095
2187,4095
2187,4095
2186,4095
2185,4095
2184,4095
2183,4095
2172,4095
2170,4095
2178,4095
2180,4095
2183,4095
2181,4095
2182,4095
2184,4095
2187,4095
2187,4095
2178,4095
2176,4095
2185,4095
2187,4095
2187,4095
2185,4095
2186,4095
2186,4095
2185,4095
2185,4095
2177,4095
2173,4095
2181,4095
2183,4095
2184,4095
2186,4095
2188,4095
2187,4095
2188,4095
2187,4095
2178,4095
2179,4095
2185,4095
2187,4095
2186,4095
2184,4095
2183,4095
2185,4095
2184,4095
2181,4095
2172,4095
2172,4095
2183,4095
2184,4095
2182,4095
2184,4095
2187,4095
2187,4095
2188,4095
2185,4095
2178,4095
2175,4095
2184,4095
2183,4095
2183,4095
2182,4095
2182,4095
2183,4095
2182,4095
2181,4095
2172,4095
2170,4095
2180,4095
2184,4095
2186,4095
2184,4095
2186,4095
2187,4095
2186,4095
2184,4095
2176,4095
2174,4095
2181,4095
2183,4095
2182,4095
2181,4095
2182,4095
2181,4095
2182,4095
2180,4095
2172,4095
2171,4095
2181,4095
2185,4095
2187,4095
2188,4095
2187,4095
2188,4095
2187,4095
2184,4095
2174,4095
2173,4095
2180,4095
2182,4095
2182,4095
2182,4095
2182,4095
2182,4095
2182,4095
2179,4095
2171,4095
2174,4095
2183,4095
2186,4095
2186,4095
2186,4095
2186,4095
2186,4095
2186,4095
2183,4095
2173,4095
2172,4095
2180,4095
2181,4095
2181,4095
2181,4095
2182,4095
2181,4095
2182,4095
2179,4095
2175,4095
2176,4095
2183,4095
2187,4095
2189,4095
2188,4095
2187,4095
2185,4095
2185,4095
2181,4095
2171,4095
2173,4095
2180,4095
2181,4095
2182,4095
2183,4095
2182,4095
2180,4095
2182,4095
2182,4095
2175,4095
2177,4095
2184,4095
2185,4095
2186,4095
2186,4095
2186,4095
2184,4095
2183,4095
2177,4095
2170,4095
2173,4095
2179,4095
2180,4095
2182,4095
2182,4095
2182,4095
2183,4095
2185,4095
2181,4095
2175,4095
2180,4095
2185,4095
2185,4095
2186,4095
2188,4095
2186,4095
2184,4095
2182,4095
2177,4095
2171,4095
2174,4095
2181,4095
2181,4095
2181,4095
2182,4095
2184,4095
2186,4095
2186,4095
2182,4095
2173,4095
2178,4095
2183,4095
2184,4095
2185,4095
2184,4095
2182,4095
2184,4095
2184,4095
2177,4095
2171,4095
2175,4095
2181,4095
2182,4095
2182,4095
2184,4095
2186,4095
2186,4095
2186,4095
2181,4095
2177,4095
2180,4095
2186,4095
2185,4095
2184,4095
2182,4095
2181,4095
2181,4095
2182,4095
2178,4095
2172,4095
2178,4095
2182,4095
2184,4095
2185,4095
2188,4095
2188,4095
2188,4095
2188,4095
2181,4095
2177,4095
2180,4095
2185,4095
2184,4095
2182,4095
2182,4095
2182,4095
2184,4095
2183,4095
2176,4095
2171,4095
2176,4095
2181,4095
2185,4095
2187,4095
2186,4095
2188,4095
2188,4095
2188,4095
2182,4095
2176,4095
2180,4095
2183,4095
2183,4095
2182,4095
2182,4095
2183,4095
2183,4095
2182,4095
2174,4095
2169,4095
2176,4095
2183,4095
2187,4095
2187,4095
2186,4095
2188,4095
2186,4095
2186,4095
2180,4095
2173,4095
2179,4095
2181,4095
2181,4095
2182,4095
2182,4095
2183,4095
2182,4095
2182,4095
2174,4095
2172,4095
2180,4095
2184,4095
2187,4095
2186,4095
2186,4095
2187,4095
2188,4095
2187,4095
2177,4095
2172,4095
2176,4095
2181,4095
2182,4095
2182,4095
2181,4095
2182,4095
2181,4095
2181,4095
2177,4095
2174,4095
2180,4095
2184,4095
2185,4095
2186,4095
2186,4095
2185,4095
2184,4095
2183,4095
2175,4095
2171,4095
2176,4095
2180,4095
2181,4095
2181,4095
2182,4095
2181,4095
2181,4095
2183,4095
2179,4095
2174,4095
2179,4095
2184,4095
2186,4095
2186,4095
2188,4095
2188,4095
2185,4095
2181,4095
2176,4095
2172,4095
2177,4095
2180,4095
2181,4095
2182,4095
2182,4095
2182,4095
2184,4095
2185,4095
2178,4095
2175,4095
2181,4095
2184,4095
2185,4095
2185,4095
2186,4095
2184,4095
2182,4095
2179,4095
2172,4095
2171,4095
2177,4095
2180,4095
2180,4095
2181,4095
2183,4095
2185,4095
2184,4095
2184,4095
2177,4095
2176,4095
2183,4095
2185,4095
2186,4095
2185,4095
2184,4095
2185,4095
2182,4095
2181,4095
2173,4095
2172,4095
2179,4095
2180,4095
2180,4095
2183,4095
2185,4095
2186,4095
2186,4095
2183,4095
2177,4095
2177,4095
2182,4095
2184,4095
2184,4095
2183,4095
2182,4095
2182,4095
2181,4095
2178,4095
2171,4095
2172,4095
2179,4095
2180,4095
2183,4095
2185,4095
2186,4095
2186,4095
2186,4095
2182,4095
2177,4095
2178,4095
2184,4095
2186,4095
2185,4095
2183,4095
2182,4095
2182,4095
2183,4095
2178,4095
2171,4095
2173,4095
2178,4095
2183,4095
2185,4095
2185,4095
2186,4095
2186,4095
2186,4095
2182,4095
2177,4095
2179,4095
2179,4095
2181,4095
2182,4095
2182,4095
2181,4095
2181,4095
2182,4095
2177,4095
2172,4095
2175,4095
2182,4095
2184,4095
2185,4095
2187,4095
2186,4095
2186,4095
2187,4095
2181,4095
2178,4095
2181,4095
2180,4095
2180,4095
2182,4095
2181,4095
2180,4095
2182,4095
2182,4095
2176,4095
2172,4095
2179,4095
2183,4095
2185,4095
2190,4095
2189,4095
2189,4095
2188,4095
2188,4095
2182,4095
2176,4095
2179,4095
2180,4095
2181,4095
2183,4095
2182,4095
2182,4095
2184,4095
2183,4095
2178,4095
2178,4095
2182,4095
2183,4095
2185,4095
2188,4095
2187,4095
2187,4095
2189,4095
2186,4095
2180,4095
2175,4095
2179,4095
2182,4095
2183,4095
2183,4095
2183,4095
2183,4095
2182,4095
2183,4095
2180,4095
2179,4095
2183,4095
2183,4095
2185,4095
2186,4095
2187,4095
2186,4095
2184,4095
2182,4095
2175,4095
2175,4095
2179,4095
2181,4095
2181,4095
2184,4095
2183,4095
2182,4095
2185,4095
2190,4095
2180,4095
2177,4095
2182,4095
2184,4095
2186,4095
2188,4095
2188,4095
2187,4095
2185,4095
2184,4095
2176,4095
2173,4095
2179,4095
2180,4095
2182,4095
2182,4095
2182,4095
2185,4095
2188,4095
2189,4095
2182,4095
2179,4095
2185,4095
2185,4095
2185,4095
2185,4095
2184,4095
2183,4095
2182,4095
2182,4095
2174,4095
2171,4095
2178,4095
2179,4095
2180,4095
2181,4095
2184,4095
2187,4095
2187,4095
2186,4095
2179,4095
2178,4095
2182,4095
2184,4095
2184,4095
2183,4095
2184,4095
2183,4095
2183,4095
2184,4095
2174,4095
2172,4095
2179,4095
2179,4095
2181,4095
2184,4095
2185,4095
2186,4095
2186,4095
2186,4095
2179,4095
2177,4095
2183,4095
2183,4095
2182,4095
2182,4095
2182,4095
2182,4095
2182,4095
2181,4095
2174,4095
2172,4095
2179,4095
2181,4095
2183,4095
2185,4095
2185,4095
2186,4095
2187,4095
2186,4095
2178,4095
2176,4095
2183,4095
2182,4095
2181,4095
2184,4095
2184,4095
2182,4095
2182,4095
2181,4095
2173,4095
2173,4095
2182,4095
2183,4095
2185,4095
2186,4095
2186,4095
2187,4095
2186,4095
2186,4095
2179,4095
2176,4095
2181,4095
2181,4095
2180,4095
2181,4095
2182,4095
2182,4095
2182,4095
2180,4095
2173,4095
2176,4095
2184,4095
2185,4095
2185,4095
2188,4095
2187,4095
2186,4095
2187,4095
2184,4095
2178,4095
2177,4095
2185,4095
2182,4095
2183,4095
2184,4095
2184,4095
2182,4095
2183,4095
2180,4095
2177,4095
2180,4095
2185,4095
2184,4095
2185,4095
2187,4095
2187,4095
2187,4095
2186,4095
2181,4095
2174,4095
2175,4095
2181,4095
2180,4095
2180,4095
2182,4095
2183,4095
2182,4095
2182,4095
2182,4095
2178,4095
2181,4095
2187,4095
2185,4095
2186,4095
2186,4095
2187,4095
2186,4095
2185,4095
2178,4095
2173,4095
2177,4095
2182,4095
2181,4095
2181,4095
2182,4095
2183,4095
2183,4095
2186,4095
2182,4095
2178,4095
2182,4095
2186,4095
2185,4095
2185,4095
2187,4095
2186,4095
2185,4095
2183,4095
2178,4095
2172,4095
2177,4095
2181,4095
2181,4095
2180,4095
2182,4095
2183,4095
2186,4095
2187,4095
2184,4095
2179,4095
2182,4095
2186,4095
2185,4095
2185,4095
2184,4095
2182,4095
2183,4095
2183,4095
2178,4095
2176,4095
2178,4095
2183,4095
2182,4095
2181,4095
2184,4095
2187,4095
2188,4095
2188,4095
2181,4095
2179,4095
2184,4095
2188,4095
2187,4095
2186,4095
2185,4095
2185,4095
2185,4095
2185,4095
2179,4095
2174,4095
2179,4095
2183,4095
2184,4095
2187,4095
2188,4095
2189,4095
2188,4095
2189,4095
2183,4095
2180,4095
2185,4095
2187,4095
2186,4095
2184,4095
2184,4095
2184,4095
2183,4095
2185,4095
2180,4095
2175,4095
2181,4095
2185,4095
2187,4095
2186,4095
2187,4095
2188,4095
2188,4095
2188,4095
2181,4095
2180,4095
2182,4095
2184,4095
2182,4095
2182,4095
2181,4095
2182,4095
2182,4095
2185,4095
2179,4095
2174,4095
2180,4095
2187,4095
2186,4095
2186,4095
2186,4095
2188,4095
2187,4095
2187,4095
2181,4095
2177,4095
2182,4095
2185,4095
2182,4095
2182,4095
2182,4095
2184,4095
2185,4095
2185,4095
2178,4095
2173,4095
2183,4095
2187,4095
2185,4095
2185,4095
2186,4095
2187,4095
2187,4095
2187,4095
2180,4095
2175,4095
2180,4095
2182,4095
2181,4095
2181,4095
2184,4095
2184,4095
2182,4095
2182,4095
2175,4095
2176,4095
2183,4095
2186,4095
2185,4095
2186,4095
2186,4095
2187,4095
2187,4095
2185,4095
2176,4095
2173,4095
2180,4095
2182,4095
2181,4095
2181,4095
2184,4095
2184,4095
2184,4095
2185,4095
2178,4095
2178,4095
2184,4095
2186,4095
2185,4095
2185,4095
2186,4095
2187,4095
2186,4095
2183,4095
2174,4095
2173,4095
2182,4095
2184,4095
2182,4095
2181,4095
2182,4095
2182,4095
2186,4095
2185,4095
2178,4095
2178,4095
2185,4095
2187,4095
2186,4095
2185,4095
2185,4095
2185,4095
2184,4095
2181,4095
2173,4095
2172,4095
2181,4095
2182,4095
2182,4095
2183,4095
2183,4095
2185,4095
2186,4095
2185,4095
2178,4095
2179,4095
2185,4095
2186,4095
2185,4095
2184,4095
2184,4095
2182,4095
2184,4095
2182,4095
2174,4095
2174,4095
2180,4095
2182,4095
2181,4095
2181,4095
2184,4095
2185,4095
2187,4095
2185,4095
2180,4095
2179,4095
2184,4095
2186,4095
2185,4095
2182,4095
2182,4095
2182,4095
2183,4095
2180,4095
2173,4095
2175,4095
2182,4095
2184,4095
2183,4095
2184,4095
2185,4095
2188,4095
2188,4095
2184,4095
2178,4095
2180,4095
2185,4095
2185,4095
2184,4095
2182,4095
2182,4095
2183,4095
2182,4095
2179,4095
2173,4095
2176,4095
2181,4095
2183,4095
2186,4095
2185,4095
2186,4095
2187,4095
2187,4095
2184,4095
2177,4095
2181,4095
2184,4095
2183,4095
2183,4095
2181,4095
2181,4095
2183,4095
2183,4095
2178,4095
2173,4095
2179,4095
2184,4095
2187,4095
2187,4095
2186,4095
2185,4095
2186,4095
2188,4095
2184,4095
2179,4095
2179,4095
2182,4095
2184,4095
2181,4095
2180,4095
2181,4095
2182,4095
2182,4095
2178,4095
2175,4095
2180,4095
2186,4095
2187,4095
2188,4095
2188,4095
2188,4095
2188,4095
2188,4095
2183,4095
2177,4095
2180,4095
2183,4095
2183,4095
2184,4095
2181,4095
2182,4095
2184,4095
2183,4095
2179,4095
2181,4095
2184,4095
2188,4095
2189,4095
2188,4095
2187,4095
2187,4095
2188,4095
2187,4095
2182,4095
2175,4095
2179,4095
2183,4095
2184,4095
2183,4095
2181,4095
2182,4095
2182,4095
2183,4095
2180,4095
2174,4095
2182,4095
2186,4095
2187,4095
2186,4095
2186,4095
2185,4095
2185,4095
2184,4095
2176,4095
2173,4095
2179,4095
2181,4095
2184,4095
2183,4095
2181,4095
2181,4095
2186,4095
2188,4095
2183,4095
2177,4095
2182,4095
2186,4095
2188,4095
2186,4095
2186,4095
2184,4095
2184,4095
2183,4095
2175,4095
2171,4095
2178,4095
2182,4095
2182,4095
2182,4095
2180,4095
2182,4095
2186,4095
2186,4095
2180,4095
2176,4095
2183,4095
2187,4095
2186,4095
2186,4095
2184,4095
2182,4095
2182,4095
2182,4095
2175,4095
2171,4095
2178,4095
2182,4095
2182,4095
2181,4095
2183,4095
2188,4095
2187,4095
2188,4095
2180,4095
2177,4095
2186,4095
2186,4095
2186,4095
2185,4095
2182,4095
2181,4095
2183,4095
2182,4095
2175,4095
2171,4095
2179,4095
2180,4095
2182,4095
2184,4095
2184,4095
2184,4095
2186,4095
2187,4095
2179,4095
2177,4095
2184,4095
2185,4095
2184,4095
2182,4095
2181,4095
2180,4095
2181,4095
2182,4095
2174,4095
2172,4095
2179,4095
2181,4095
2185,4095
2188,4095
2189,4095
2186,4095
2187,4095
2185,4095
2179,4095
2178,4095
2183,4095
2183,4095
2183,4095
2183,4095
2182,4095
2181,4095
2182,4095
2180,4095
2174,4095
2172,4095
2180,4095
2185,4095
2186,4095
2187,4095
2184,4095
2184,4095
2186,4095
2184,4095
2179,4095
2176,4095
2182,4095
2181,4095
2182,4095
2183,4095
2181,4095
2180,4095
2182,4095
2180,4095
2174,4095
2175,4095
2183,4095
2186,4095
2188,4095
2187,4095
2185,4095
2184,4095
2185,4095
2184,4095
2176,4095
2175,4095
2181,4095
2182,4095
2182,4095
2182,4095
2181,4095
2180,4095
2182,4095
2179,4095
2175,4095
2178,4095
2185,4095
2185,4095
2186,4095
2186,4095
2184,4095
2184,4095
2185,4095
2182,4095
2174,4095
2174,4095
2180,4095
2182,4095
2182,4095
2182,4095
2180,4095
2180,4095
2182,4095
2181,4095
2179,4095
2180,4095
2186,4095
2186,4095
2187,4095
2187,4095
2185,4095
2184,4095
2184,4095
2179,4095
2172,4095
2175,4095
2181,4095
2182,4095
2185,4095
2182,4095
2180,4095
2180,4095
2184,4095
2182,4095
2178,4095
2180,4095
2185,4095
2186,4095
2186,4095
2185,4095
2183,4095
2183,4095
2182,4095
2178,4095
2172,4095
2175,4095
2180,4095
2182,4095
2182,4095
2183,4095
2184,4095
2183,4095
2185,4095
2181,4095
2180,4095
2183,4095
2186,4095
2188,4095
2188,4095
2187,4095
2184,4095
2183,4095
2184,4095
2179,4095
2174,4095
2178,4095
2182,4095
2184,4095
2184,4095
2184,4095
2186,4095
2186,4095
2186,4095
2181,4095
2179,4095
2183,4095
2186,4095
2188,4095
2186,4095
2185,4095
2182,4095
2181,4095
2184,4095
2178,4095
2174,4095
2178,4095
2183,4095
2185,4095
2188,4095
2189,4095
2187,4095
2187,4095
2188,4095
2183,4095
2179,4095
2183,4095
2187,4095
2186,4095
2185,4095
2184,4095
2181,4095
2180,4095
2182,4095
2177,4095
2172,4095
2179,4095
2181,4095
2184,4095
2186,4095
2187,4095
2186,4095
2185,4095
2187,4095
2182,4095
2179,4095
2182,4095
2184,4095
2184,4095
2182,4095
2183,4095
2180,4095
2179,4095
2183,4095
2177,4095
2175,4095
2179,4095
2183,4095
2185,4095
2186,4095
2186,4095
2186,4095
2187,4095
2186,4095
2181,4095
2176,4095
2180,4095
2182,4095
2181,4095
2181,4095
2183,4095
2181,4095
2180,4095
2181,4095
2174,4095
2171,4095
2181,4095
2185,4095
2185,4095
2186,4095
2187,4095
2185,4095
2185,4095
2185,4095
2178,4095
2173,4095
2180,4095
2182,4095
2182,4095
2182,4095
2182,4095
2182,4095
2181,4095
2181,4095
2175,4095
2174,4095
2184,4095
2186,4095
2187,4095
2186,4095
2188,4095
2189,4095
2187,4095
2185,4095
2177,4095
2174,4095
2180,4095
2181,4095
2182,4095
2182,4095
2181,4095
2181,4095
2181,4095
2182,4095
2177,4095
2175,4095
2184,4095
2186,4095
2184,4095
2186,4095
2187,4095
2186,4095
2183,4095
2182,4095
2172,4095
2171,4095
2179,4095
2181,4095
2183,4095
2184,4095
2184,4095
2184,4095
2187,4095
2187,4095
2181,4095
2180,4095
2186,4095
2189,4095
2190,4095
2189,4095
2188,4095
2184,4095
2184,4095
2180,4095
2172,4095
2172,4095
2179,4095
2180,4095
2181,4095
2182,4095
2182,4095
2184,4095
2185,4095
2184,4095
2178,4095
2180,4095
2185,4095
2186,4095
2187,4095
2186,4095
2184,4095
2180,4095
2180,4095
2180,4095
2173,4095
2175,4095
2181,4095
2182,4095
2183,4095
2182,4095
2185,4095
2185,4095
2185,4095
2184,4095
2179,4095
2178,4095
2185,4095
2188,4095
2188,4095
2185,4095
2183,4095
2182,4095
2181,4095
2179,4095
2172,4095
2175,4095
2180,4095
2182,4095
2184,4095
2187,4095
2186,4095
2186,4095
2185,4095
2182,4095
2178,4095
2180,4095
2184,4095
2186,4095
2184,4095
2183,4095
2183,4095
2181,4095
2181,4095
2177,4095
2172,4095
2176,4095
2182,4095
2182,4095
2185,4095
